cell_line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
BR:MCF7,7.526768566496471,-1.9357853468953299,1.353185367219223,-2.995816091213476,-4.7731356039962565,5.4118484856596405,-2.3884004686718474,3.0524847037554825,-6.6416243357762434,0.631160613954522,-3.303240507852949,0.6748807197902355,-2.771022258743061,3.644776443228188,-0.5752979800912361,0.8052698571426277,-1.4265957169086583,1.6928716938757045,-0.2553057573279441,-1.1341444997242738,1.2610141656766907,2.118022218611362,-1.9015090722522556,-0.5177098933454499,-1.007916997885627,1.9640234058230164,0.5810729391140996,0.8522585833198731,-1.3399045034686574,-0.2250302750594031
BR:MDA-MB-231,-4.302513097569698,-0.13534079618614733,-4.010841299449923,-1.9201710027710617,1.4182720380602796,-1.0655021307570938,-0.004830874805729916,-0.7183878738785171,1.9456269325406979,-1.3329547716367411,1.05729768888959,-1.2679984846612569,0.6911389783071261,0.601268868008055,1.955941716565219,-2.028383425161106,0.6738083279288904,-0.5564622673354304,-1.0786257559272556,1.3300474719995676,1.1312868632022264,1.001983131235924,0.36065763715261534,-1.5725853382031332,-0.3777504454908534,2.6672738478366904,1.275620930734401,-0.6292854362979664,-0.08254159026270685,-1.723665175428824
BR:HS 578T,-3.384235883514251,-6.223645212891244,-1.405341569099814,-4.053038859103891,5.967001803291671,0.6931360872216671,1.4052762183072318,1.690156583053984,0.05080690706703182,-0.05121009901868918,-2.520777050292526,0.4749706764430693,-2.1688402609713937,-2.24614656377508,-3.162617819160872,-3.7449481819009627,0.735006327004411,0.7918292436759791,-1.1188591051528736,1.6645405384381955,4.138643623095821,1.08837222953973,-0.146924101533009,1.1032702638178165,-0.4637958161261883,0.1669925963716059,-0.5466655971681661,-0.03965474710506623,0.42831803309898303,-1.3915312899619128
BR:BT-549,-2.760185698739201,-1.7197720519982955,0.05397691076679487,-5.351579754945418,2.0390221777278383,0.5703255934730244,0.8181971225890111,3.6787871115701525,-0.6728520495706125,-2.9399853182008826,0.7820736136430172,1.047244792642908,0.6345759838877153,1.6227774056905375,2.460721062226776,0.22134030444987784,0.668868390552663,-1.072864601891388,0.9693121041877185,-1.3079800136277915,1.4249489236042023,-0.9851726334048849,-1.334316225657879,-0.5900516040958559,1.6112514233200657,-2.2958018335618022,-0.6703297555364378,0.34497248489329174,-0.6306051481807651,0.5020325544292285
BR:T-47D,-4.16359400127171,-3.957029644494441,3.4385228480574535,-6.528598627704783,-5.625591340899109,3.1584978444361513,-2.950393472408705,3.2200365069174657,-1.9410203936879802,3.9153534021207554,0.15346770330395215,0.6668640537234894,1.4518129124019798,2.786520811210932,-0.12291116114643673,-1.4766063935357623,-0.329057636179508,-0.7307517364148252,1.7830842243860303,3.3979932842503437,-1.8966435708395326,-1.8285222841854503,-0.3740260243245614,1.1459740948005104,0.6217923939389978,0.12251535956521067,1.6714964471808704,-0.9419821634661191,-0.38009581035534645,-0.06379317868113293
CNS:SF-268,-0.5282842689031282,2.3060178574229684,1.8653203286352138,-0.3626393405189148,2.3681616636180687,0.6012180999082093,2.9718372169866183,-0.5584793340432224,0.3126425285672653,1.3575391453563928,1.001888570773381,-1.2727515435699517,0.3712842835987398,0.39291731210102376,-0.9081420261931241,-0.4360190254564653,-0.05650043429028768,0.34413404845372275,-0.21460094355404757,0.6870611211889847,0.8371972236782569,-0.8524728712170622,-0.4563407924296416,0.42626378740697574,1.0573662642733639,0.7227407180537193,0.354336464451927,-0.8579974896534096,-0.042973957133894465,1.2081373906786792
CNS:SF-295,2.853368509278071,-1.3972193109979574,2.59740464309498,-1.1125898822080738,2.8270900335966656,-0.4300588538812084,1.99489707467508,1.5051851638474198,1.6400114162375647,1.4293701400631902,-1.9303980330747603,-0.7667268311237075,-0.7745000103848132,0.8957044591550783,0.39811635646110755,2.774944633984579,-2.3981301750863997,-0.4257332423868484,-0.38317938723753825,0.7371325410819176,-0.4567542199455201,-1.255337779665181,0.3922731755082185,-1.4975683510435858,-0.48556583871537123,1.0561101521527902,-1.0410752926073206,-2.9280832682144156,0.6010688663137251,1.1620770422997826
CNS:SF-539,5.632370960801664,-0.6350281094731993,1.1606346788204596,1.4683275740443944,4.323047009622902,1.0711990941024332,0.4966171255536046,2.531607598458048,1.3942824574639734,-0.21023677542169267,0.10294258129546692,0.5939619802281974,1.7436490775587072,0.35712429734878015,0.9115018639413425,-3.1729268226036145,-1.220527717446157,0.07476072198874852,1.177410912013059,-2.1006463956183414,0.40339066894850956,-1.379818388103455,-2.058019113017618,0.5690769571704744,-0.4885533894331242,-1.8973540748431172,0.21424067444548928,-0.6093026015459477,0.07141322891485274,-2.066123044868987
CNS:SNB-19,-3.6855657378720355,5.1884523926457335,-1.096762567269999,-3.308251769334799,3.1310791427503517,1.6974286354566388,3.4383218579201382,-1.1280212047156357,-1.091492123862819,0.76874499977311,-0.9915815744740214,-1.9693852480421863,-1.2445249360161088,-0.9563594812822961,1.3679520980369346,2.169863204661511,-1.5253625321026323,0.864473064963761,-0.5604130903730451,-0.25522297560882545,-1.8463477323149315,-1.742878309201015,-0.10811029414692587,1.2053186425921196,0.23093826377190851,-1.3267555006566618,1.6493513758763885,-0.39404683155992726,-1.649511154440984,-0.727650475837381
CNS:SNB-75,1.844948832800673,-10.773792407723166,-0.029988308549734437,-3.868308822036251,4.22302980788276,-1.341743711923026,1.8786916394067348,1.3317586974711197,2.7093716102311873,1.899532521243874,0.11230868738867149,2.892625811009691,-1.701720405274031,-0.9403483286971055,-0.9708806842976915,1.8592471713418062,1.695074463451397,1.750674618490177,-0.7387231521551877,0.3253108031238106,-2.159185805801382,0.8064316754563662,0.391092097127518,3.256307329714337,-1.282102571049182,0.6373563088330441,0.08503342117960375,-0.04372010206422018,0.6005816641909576,-0.843994937921428
