feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
V544,-0.018818982746169916,0.006881206252637616,0.007687625870646427,-0.0034187961424038413,-0.014855561473577734,-0.0033355944031389266,-0.02662051379547208,-0.015595879183124982,0.009936465946901219,-0.015032451604661084,0.003293526056385878,-6.000737906600193e-4,-0.01473722772047359,-0.03324054813426195,-0.012137605812822212,-0.03803575699724227,-0.006924183346158772,-0.005757487824098011,-0.007768949945494921,0.020433894719141144,-0.026317311574189265,-0.02228666178229784,-0.0042823158127341335,0.015090164460801397,0.03888463095302545,0.01747645602082867,0.010225844286322458,0.03193633485060103,-0.007464778125551093,-0.01076883536515505
V545,0.03834091971884159,-0.008436143156357783,0.01691411057593527,0.010724358936421631,0.004360146969310359,0.019459265717094786,0.02560049571045,-4.8764218745497074e-5,0.012955501081791566,-0.012479556639316712,-0.005538186631959821,0.014505466816299521,0.005050509874397791,0.017653172298128735,-3.909205070639502e-4,-0.013618790783539234,3.7464831746625423e-4,0.0010311614211943208,-0.008311389050570554,-0.0022903768981823646,-0.01980153173037591,0.002496825322272315,-0.016434400841621497,-0.011379831512092299,0.02025689109967566,-0.006926025246409658,-0.0014043759192600622,1.7818068708480483e-4,0.02137249435411503,0.002199958944619301
V546,-0.0325966554771847,-0.0013973716005601766,0.0073885300686456,0.040056688841929367,-2.70910177705028e-4,-0.009217701014141946,-0.0020204432042271177,-0.008228329199290361,-0.010873724733532387,-0.027901198062091938,-0.00802592871815249,0.016003477605212618,0.0021700248022047345,-0.023745055125099637,-8.763313705246822e-4,-0.02761162962120838,-0.003959429410138925,-0.01728630470328874,0.004365954406009581,0.004472345690385467,-0.005624531141597534,-1.6021725417446304e-4,0.0010973976828709802,-0.012637978868828377,0.01515840317477364,-0.0014252118820380299,-0.0023412050006712706,-0.0014737074199286857,-0.007313455411742708,-0.013924988049418378
V547,-0.004790152470827398,0.025262821315074117,0.008164484103271573,-0.00513187436255251,0.015767430701901272,0.016639227405202673,0.017219061457851795,-0.030201788811900852,-0.007235335169883356,0.03405726979631606,0.02137988711333698,-0.03409163452442766,-0.02260621788333084,-0.021478232487936476,0.001777469557992884,-0.018435096696690675,0.025872559963668034,0.010918507250282178,-0.011454426614570185,0.013239208149010005,-3.0521404672119066e-4,0.04088730238293852,0.031399075397553496,-0.010306767454395214,0.010009738601373748,-0.008736780882828794,0.013376761637375558,-0.007640982973654717,0.0033090100168493993,-0.013470592373826463
V548,-0.012082022981874035,-0.031841715623398645,0.011456826204242567,0.03308144895925007,-0.027741881882972518,-0.0150552079580039,0.034153418933901995,-0.006421782824147032,0.0014458513344919718,0.0014689579249226863,-0.0182138320572694,-0.006955999623699765,0.008659443534606088,-0.01904300900992668,-0.012437632085600168,-0.017098522714393723,0.0237093471283703,-0.005682183829783463,0.012743740620560192,-0.0016773395193240648,-0.01950552491510954,-0.005628101490375441,0.01058357804439546,-0.005597475278477576,-0.029774167717981883,-0.0020043653228119882,-0.0069469603197714015,0.009808974171836038,-0.013140814290001192,-0.018614805657663436
V549,0.019037534147752957,-0.017452917080823898,-0.0032228965060949067,0.034139599580640466,0.028896452231726284,0.0015149164935684728,-0.028489156686009272,3.269925977320454e-4,0.023179818864750915,0.0019580427403438636,0.01496462916449218,0.023004346494670855,-0.007464147510837599,-0.010221700292339535,0.0068376043099294265,0.0015456852468415298,0.00884081669672369,0.0010332614457149512,0.03459173952764342,-0.0040491070278014015,-0.0027448923475511264,-0.008663385535947163,-0.009128610893628476,0.010428956308247132,0.005740648426695059,-0.010184006100873,-0.003996529657323779,-0.005422774754337896,-0.01012908299186266,0.01716057867832014
V550,-0.01706425266434617,0.008389349494741093,0.027148989067552098,-2.2259616099334968e-4,0.03266655636789863,0.030194970050521474,0.0024166806003285534,0.034470639076222,0.008505755709237568,-0.007326665464737561,-0.006239583053837863,-0.033565673642959315,0.018004040243578257,-0.03938106612334456,0.015765466475316667,0.01196490225338004,0.012325881894295348,0.01016535230541676,-0.022806447196070462,4.286878795078204e-5,0.01826002994122971,0.016297592778878947,-0.0036623831236652863,-0.024069832900370822,0.008991397759254513,0.010426751013776516,-6.834819274778858e-4,0.004622160472361281,-0.005543215657449522,0.01909636298190563
V551,0.018233533903579697,-0.0033004122833623687,0.012235486494891886,0.027165419689708786,0.002758687690871352,0.010527427541680658,0.0025189676837550066,0.02727086446852032,0.02649028247362478,-0.010442545373087721,0.005093139469296945,0.006947018463169452,-5.813900004703059e-4,0.014700875717999336,-0.015759232938330998,-0.02610363900901387,0.0011362362566526966,-0.015376746073326937,0.013262117348236254,-0.019828520465055295,0.028312011741228566,0.013379762992157719,0.018892166358960995,-0.021040656701633464,0.01849846455722341,-0.015487794664892201,-0.011096427116051116,0.023693991695138802,0.004657176994504948,0.013726233914898207
V552,0.00663177452103483,0.0018936531235331532,0.005481354756974738,-0.0035162924187718994,-0.020407716913534386,-0.017247338376436116,0.015627086570909984,0.040571053729649795,0.014069710167826828,0.01937333147118692,-0.03367846240576383,0.005646034449974521,-0.011082511290042807,-0.0375546681444708,-0.03279390917967594,-0.021470501523325435,0.01692337444818336,0.0013778255859325215,0.04083187055157696,0.00805131810581482,0.009636031128611128,-3.2283157772630304e-4,-0.035069892151688244,-0.0033417043955190013,0.00478086092880591,-0.02652568984531128,-0.022680810683770956,0.006778175826419457,-0.024799108318408928,0.00840533027453132
V553,-0.04178120151586871,-0.0015577163530980677,-0.014828561167182031,0.011744672433846715,0.0018335943846607742,-0.0018324781175529492,-0.001620521034082584,0.0035568480242322287,-0.001381680722653038,-0.023811799169285414,-0.03101019873992121,0.0022353076827022313,-0.0127795160938341,0.004870106670926475,0.006323164539774748,-0.002869400084617928,0.007483417786629913,-0.02474171670081608,0.004438134249729438,-0.005595178939401333,-0.008002337551758906,0.007068050490310203,-0.005797141877298662,-0.012349743782453534,1.9641385497485406e-4,-0.00585229907074234,-8.583153094675477e-5,-0.0109102421389681,-0.010397854229663935,-0.012815106510326569
V554,0.01941714475611648,0.006316457848345338,0.003186437829354877,-0.011147373631302379,-0.01991797063373105,-0.005600389000753752,0.011220444382809147,0.015169120846579549,-0.009888275587691384,-0.0014670139852735904,0.05674222971719453,0.0025583295059004173,0.001463733262895677,0.006852134780017191,0.017507770692777862,-2.707971279442833e-4,0.013227423626639782,-0.004986790939882726,-9.479301098083896e-4,0.009221637374349697,0.0077454313735813305,-0.016177129794067095,-0.0357168594087314,0.02045103396437438,0.018757994484274995,-0.02685408149436557,-0.004693797904608296,0.03274257222960779,-0.02058292538985019,4.852141269052044e-4
V555,0.008797151683203995,-0.02355485923915805,-0.0018417578472480348,-0.012189522091676152,0.025055744314883454,-0.03099793992562847,-0.011644598226044734,0.0027967241745439986,0.02123197509406509,0.0010875564516936,-0.005050993751869386,0.024603904490674552,-0.0034810086710209825,-0.007302498520186516,-0.01817087938840424,0.00902696134262499,0.004218536043077204,-0.015057314290138494,0.006283465107455246,-0.03014086319144526,-0.013051315033823,-0.002812843517312589,-0.019832140365685834,-0.024111979988803395,-0.01891322064288414,-0.02014360727413248,-0.02104030207070849,-0.037880712968450414,0.019791006563029335,-0.003883639122898694
V556,-0.009215367868827908,0.01660780366092147,-0.018086829022335507,-0.043209454345353476,-0.009538833134360002,-0.02256887752238432,0.028289894716675063,-0.004063135384098746,-0.005433807404923197,0.03453122012295559,0.019362645220850423,0.0159188306014232,0.019407607638027524,9.528222764546204e-4,-0.025037466135141347,3.626711906429657e-5,-0.017954264443752397,-0.008484963891659533,-0.0012503858402832296,-0.021791253125795555,0.0012497612434550797,0.018519175879857706,0.0026541183257772567,-0.0038263387539248113,0.009313889111111693,0.0100540221229178,-0.005926711843796388,-0.020089262732048842,-0.01773066563176156,0.004173108917414217
V557,0.0020563031599306536,-0.007704785077997082,-0.002094900200485824,0.013677509902625609,-9.792939571772407e-4,-0.023340853765543366,0.03108168394377984,-0.012315964933736183,0.00401814447886396,-0.03433900626091979,0.032343116479859595,0.0012361057146413666,0.018712702366106785,0.013579739090668402,0.024982182572663145,-0.025291096710617977,0.020035216016677557,0.033652808140652656,-0.029061634798658642,0.0013624179375852676,-0.025111293590080287,-0.02167164694186905,-0.02372705139771831,-0.0031624996625988218,0.02087288068561609,0.012168971078321182,-0.019923735074983254,-0.005869491661219983,-6.02315581609195e-4,0.03310566240188158
V558,-0.008143671132918003,-0.003464032125802094,0.011937620731859727,0.04240759107927015,-8.486408356600374e-4,-0.014270536093136069,-0.008689430862060997,0.005704944456173656,-0.009741099605349433,2.3801872190678196e-4,-0.006568700007210657,-0.0033094713900951433,-0.011340906321674836,-0.0021607888283803507,-0.01882883156633904,0.001106421883407135,-0.031441409276506724,0.025433982995207115,-0.025754621657039217,-0.022746344841561846,-0.020023026078754783,-0.031152602225343638,-0.020171302000681932,0.02427803674285885,-0.010758311982700887,0.030934110253603198,-0.05426258614149938,0.019384747255160983,0.0016097566112136881,0.014822947245300016
V559,0.017700837769263934,-0.001053623840407088,0.006744708007370042,0.006312586592690922,0.004200062211027805,0.00565909798145935,0.0042709497662428205,0.03013820913686013,0.012936241783676415,0.0017832918932581057,-0.01656733941736225,0.02932891334336315,-0.002749374914597806,0.03142772045911238,-0.011856718704453229,-0.03691424091149742,-0.003290480479318297,0.0018651640634614964,-0.009453713128965441,0.020554786909654923,0.013397016559819355,-0.013950657805878787,-0.0065694501820782155,0.02336504265249029,-0.014394658038948599,0.02696619011620542,-0.035646503626138554,0.002861270909668965,-0.023744297752739306,-0.024739936553660982
V560,-0.03582097362426534,0.0017838265069344756,-0.011719347645479742,0.016505675166804262,0.0036328633533126535,-0.017256982201031883,0.008886220404453674,0.009137928297070918,-0.02103956890961809,-0.021496378904373743,-0.04638643501239461,0.004824683285799172,0.014909018196812967,-0.010445183240499053,0.007372633772438374,-0.0044200128679790845,0.012173466427022724,-0.006194814384644371,-0.0058911020306091615,6.36583769829164e-4,-0.02332738198074667,-0.012867517593781639,-0.017242664375109507,-0.00794400434725429,-0.01785760062196821,-0.01377771901833033,0.01071029695820908,0.014738634121493474,-0.016654372355537336,0.02288156844520634
V561,0.04080682055127668,0.018712929384057067,0.0035938033881773956,0.017500500125168322,0.015181757586917274,2.0280438248194749e-4,0.010722471894432735,-0.002935840333257527,-0.02600930760150092,5.831286085448607e-4,-0.01198274580240431,0.016384872525745785,0.009792412335786283,0.012060595369949145,-0.00408766675333101,0.0015434662506960174,0.00725429010057325,-0.00597566404728187,-0.008852267989369389,0.009007256875048499,-0.009950296877486643,0.00599261619826072,0.012282239280962627,0.002016638565488757,0.002194132938145702,0.0013949037982593602,0.004482587541378496,-0.00804286708547306,-0.005945749184940409,0.0031316738699154988
V562,-0.016171275339773968,-0.003913812120776402,-0.016319264669425616,0.008994982485333002,0.021988436825109592,-0.04860747641226158,0.006921464626890869,-0.008241000714908117,-0.010828980142264164,0.01835768329271267,0.014588373394287493,-0.025362428220173493,-0.01967944872883645,-9.507946075754636e-4,-0.004600068216531423,0.006553681209780773,0.009760757221639778,0.03402260522119064,-0.011513770610503644,-0.006813985815351505,0.020673691188841353,-0.006729178864737599,0.006234577213199609,-0.014499318957892804,-0.009993786376166885,-0.0016289208980327997,0.004245119052303068,0.01472283965866385,-0.01722407897950067,8.297362387399447e-4
V563,-0.0037117361823421013,-0.014274041667913556,-0.00834794893887786,-0.012777915517684889,-0.001548311854029178,-0.007508977819255558,0.01593488162393737,0.011884749786619546,-0.031467337659366434,-0.028305914644630642,0.021351651149017277,-0.03005051561332261,-0.017668123492898587,-0.026715428066523314,-0.0189243118497779,0.00616601593931718,-0.013973352509306376,-0.007817943630956429,0.012081768782781247,0.0405931946383591,-0.016695823376991718,0.03733916401800878,0.0017654824778540641,-0.009320317415966919,0.02129279826213435,-0.02020260087639004,-0.01005552532137801,-0.004406880867220166,-0.0017788723019128995,0.019855102538760726
V564,-0.016196833031466254,0.003380151174038042,0.00265941711951553,0.038351191428570054,-0.0015552996014292304,-0.012025313678257548,4.4568023478924404e-4,-0.043799594635837276,-0.008141151711566085,-0.007438134995092725,0.026761260672791696,7.427193632618097e-4,-0.012875658000318917,0.0068727404009787125,-0.018830976546792888,-0.02725432049925384,0.004676983337647485,0.024621298308452312,0.016346423679275177,-0.0027097569243144104,-0.004205541258648915,0.01581177187846821,-0.04967483300776338,0.026609687569506393,0.023031718426822712,0.0139284367207014,0.003783865958141397,0.012535565217449923,0.015597546742964838,-0.0035311530152751704
V565,-0.003747646071140968,0.029218349800962558,0.02455684372843055,0.01385544801368827,-9.082773132276039e-4,-0.01592794368311397,-0.04907697157989051,0.007385517853544458,0.001967153130512411,0.018286356261140193,-0.004034651788498075,-0.014758437211733855,0.010746595480639358,-0.009540524103261934,-0.039797452509522505,0.01658825636628008,-0.030033556278628182,-0.014168081055726443,-0.011799818307192058,-0.0173928328869375,-0.01671600915179441,-0.00651943650472496,0.014764277456448054,0.011480849786753485,-0.006841997810474904,-0.01203926785836931,0.005828373499477376,-0.014190286319257167,0.009267517522725918,0.008956010450041255
V566,0.006587691263105562,-0.0205906882225174,-0.010288731047259997,0.03617246834127968,-0.0013291920515632139,-0.007246154965948834,0.034707010646408555,-0.004089485339370279,-0.011620606634051865,0.010926960352466063,-0.018135830462426037,0.037133846662456636,-0.026865358030459658,0.0011295842155276798,-0.013585713673677724,0.018699669872206545,-0.02292817699505815,0.04428389968979713,-0.017967822208826492,-0.032062188556425716,-0.004107623845039427,-0.008262393723719997,0.004838573073284521,-0.015297990912839511,-0.021172945928553226,-0.0051248600467045735,-0.026491868844970703,-0.011167408427706997,-0.028384446132959467,-0.019448106912861154
V567,0.019146627331247293,-0.022114719568122006,0.015855551270026563,-0.008541959624371829,0.03679893462195901,-0.022628944381050828,0.02252949098385122,0.016901113116568844,-0.013719556697346761,-0.004964922111628128,0.013005550471478947,0.006689787258866878,-0.009298722426509625,0.015009455157734492,-0.021989340840411348,0.01621525525038573,0.005634746855762893,0.011629190352005799,6.217860993080875e-4,-0.008477267170609723,6.36940650870427e-4,-0.0024429533531114852,0.03232623882140197,-0.033525017206560134,0.007153933979302626,0.017347727810835788,-0.001197345450448044,0.0048096181035828505,0.015966500267091014,-0.024685264793119197
V568,-0.018064774666917936,0.033268151392373276,0.013307503667371216,-7.540333368846524e-4,-0.01747068864697166,0.003460692069395771,-0.0023970631239145722,0.023537110892449486,7.993114693844787e-4,0.0011428028903959495,-0.004425185477297211,0.029059267767809704,0.02124453877185095,-0.011428549581507724,-0.01932025945440723,-0.0064935262478877575,-0.006759681399791177,0.0023750776814828773,0.007758454561775454,-0.008561387605554225,-0.015160440237335981,0.015203302110865301,-0.0019095028997345102,0.02951340081903877,0.005936913963543408,-0.008065908279139377,0.008999403170088642,-0.008935174998386601,-0.018091216779107848,-0.014422014470070115
V569,-0.025356650694197444,-0.009632755266424193,-0.022368166318570262,0.021750499307614298,-0.008819704974526586,-0.012303748205598534,-0.001274432726744578,0.0039056388626929396,-0.02658027406529823,-0.010106789345460823,-0.03244077865623059,0.020254679577753523,0.012127169525685459,-0.025693886190950838,0.008083886393835093,-0.010218110053423123,-0.004614529841801652,0.022719051772564027,-0.002854821891657293,-0.017660202433953023,-0.027427633014553785,-0.008135268984626225,-0.016258459118071535,-0.0057161291183440415,-0.005456297543126904,-0.022592913195212873,0.010213272838108219,-0.007565695424250166,-0.019842724732795386,-0.009735239560024592
V570,0.006255937231318711,0.029213837913700243,0.016699019420405418,9.946038147753866e-4,0.028069646460161638,-0.012207664022825984,-0.017146417026957687,-0.004762551980207161,-0.008411340632955821,-0.0025122656474453635,-0.01649053349517312,0.017381223875067152,0.010522743919939861,-0.006960350065908267,-0.004588294136663618,0.005027405802945076,-0.004581737695365665,-0.005727839569683542,-0.0019627329385119283,0.006735481282948745,-0.02530441421219892,0.004597196974110987,-0.02418182242413011,-0.030902676086657477,0.010867631461958129,-0.018922864416609567,-0.024956161858324815,-0.013898208129933106,-3.2876976430845433e-4,-0.046520756798353484
V571,0.00556813044724467,8.438473204064212e-4,0.015061359578679325,-0.016714155829774806,-0.02058371480592109,-0.012845977485350202,0.02955510080301397,0.01743632020043786,-0.00170242329649565,0.038696674010087584,-0.025476250373969223,-0.010331076083496758,-0.015841382291987602,0.027690674192880946,-0.010123532402695253,-0.023723460319058188,0.009222224122629926,7.040961723945153e-4,0.04586669411250031,0.030764225416646522,0.013737195154713546,0.014977417789293906,-0.01673570535926164,-0.03576403409034644,0.0226009539033743,-0.011627606354410817,0.02494169736923302,-0.010877176631345046,-0.004731151204978497,8.322958749474712e-4
V572,0.031711632827236484,0.02682126510360821,0.021449950004098845,0.026265285954735953,0.002741353188059275,-0.0077276729519410396,-0.010494408989503122,-0.011732370936672558,-0.03141889972318787,0.011811854016749964,0.003096681685494476,-0.004644307748247554,-0.0041372347108886666,0.00846519509463694,0.02439376817887857,-0.0050509216536154394,-0.017603074358393336,0.0010131950903423477,-0.0018957610498882692,-0.010832781298874128,-2.1125706090176973e-4,0.006667851059637194,0.003509072939431643,0.005682553883441649,0.008479609826363843,-0.004862235650514987,-0.007980320995907654,0.013386358478143142,-0.0038378428642258998,0.007012426272647931
V573,-0.010330447226897755,0.027101107624509537,0.0015125540745884684,9.802228707944628e-4,0.009258248252275354,-0.008927877001406296,0.008163977131500598,0.03550508679420213,0.04891447461824361,0.03747865715766523,-0.02271484882722159,0.01530406654072871,-0.013527884776978168,0.018566461977775013,0.034755230987650564,0.029208347139891074,-0.00823855738260348,-0.009852328404118297,-0.00852364548132388,-0.0043150775483901515,-0.008659244322295688,0.013412153608758217,-0.011637409428269681,-0.0019662671983735436,0.00751608606874515,-0.01166262398771953,0.002606713337620533,-0.004082345933951399,-0.02515160443501039,-0.009613033867825032
V574,0.002987541258702167,-0.011396641228585644,0.008926172237154247,0.02797629325706321,-0.033979534561429575,0.01606062091284819,-0.012774097889747949,-0.009651570278531064,-0.036533808843299306,0.03443099111684917,0.0016305389744587452,0.004575927576345244,0.03948298069754639,0.01439465539904489,0.036192311365307483,0.003712646069885267,0.003488679463368088,-7.298433608672792e-4,-0.006922233634869246,7.751243265497273e-5,0.0072006465556211235,-6.449028573147406e-4,-0.0028854377313596307,-0.009412796269333777,0.015172461962650265,0.03697355080517386,0.002741481380471601,-0.026734311024594424,0.01203902379768665,4.265235246866606e-5
V575,-0.009266360161633253,-0.0161141321234276,-0.01331677574815333,0.0032701765106040374,0.010417122822871716,-0.003634823324546969,-0.018002218328629846,0.014733542181216384,-0.01859110475314391,0.03313478778449749,-0.0019218893839810151,-0.0034172749621249527,-0.016746218754946994,-0.0037124710804481774,0.011581737601886034,-0.002311829322557446,-0.008617671452145656,-0.01508752792970272,-0.007538423258487565,0.011505134162989768,0.03647355937237037,-0.016018093539800552,0.010795046186357666,-0.025562334362014428,0.03126190191171696,-0.05113386934049005,-0.023699710786476483,0.0017739962136318233,-0.02225314035126379,0.014775372813293981
V576,0.011042329256999883,-0.003511964132118316,-0.016817093437535655,-0.007157570238246975,0.03402821315640818,0.02439151458825943,0.0050265647471742555,0.03725881297470319,-0.013497487081950444,0.017707590467027613,0.010466846052553868,-0.0052210782833235795,0.015725896849119545,-0.0028766326908020307,-0.0027783927043303477,-0.018485462829350364,-0.03612835560920912,0.007743987390266108,-0.0028569141484147092,-0.010264254395080705,-0.016233943069962325,0.007961874361659056,0.012052935977644726,0.010924560257860637,0.014760219140751629,-0.023025925444756762,-0.032754114996466466,-0.02155948929622066,-0.012863659488503699,0.017788844231135525
V577,0.008378734294948982,-0.0024782642915122423,-0.015859531525103398,-0.01641995032571754,0.01715185158712377,-0.030470131561984713,0.0396382595067034,0.014955716145190655,0.010988760585715598,0.016294527997737618,0.0021739714998836573,-0.045428113995898675,0.004886654029169673,-0.004020308756984433,0.03718451164212509,-0.006098007021792337,-0.005373931782522928,-0.0059874602497579235,-5.090997154663594e-4,0.021488240046591365,0.022128729658725872,-0.03521179374820736,-0.028621419251701394,-0.027908384962952608,0.013992631871484865,-0.0034015695244133774,0.007490673742594613,-0.03369961705468638,0.002100008562880803,0.0012581512454356153
V578,0.01130995584888028,-0.00825752204997208,-0.04776383084361132,-0.007879290158017417,0.014325654235143434,0.015305712595983364,-0.0029723280639459997,0.012185337208076859,-0.0017410025275210181,-0.008850017077587993,0.012517621424110607,0.005543415380574038,-0.007209007364442636,0.0016031457965870921,-0.0225527721546543,0.006553515866408237,-0.04599196108582595,-0.021669288300497226,-0.004924863056020659,-0.012616063880523174,0.0018421157368754312,0.0016924932786076077,0.0086178607881363,0.005099729469222514,0.023651465559125055,-0.009340661040886369,0.028784141147662975,-0.004320373451041816,-0.008719037189811566,0.025673615301355333
V579,0.015293147467215898,0.01209922670319847,0.003837417367535743,-0.01141012387435006,0.005584559597032766,0.011601284511889074,-0.016877045413076507,-0.010902267697090653,0.013455481428272718,0.033298752596833944,0.050180774102646764,0.02169669235572046,0.0063165700156539535,0.003519206136037608,0.01819800749659507,0.02984615973059606,-0.014503765995641182,0.014638528946224137,0.019983203823523282,0.03785406803601615,0.026782608478994833,0.01877784155502631,0.029384282319524217,-0.02723669090962996,-7.002090576800012e-4,-0.004570370311138804,0.012011977659887445,-0.0052359421422406545,-0.0027897773457728954,5.747789053928294e-4
V580,-0.003389922686046282,0.0035368478067153526,0.02581718419390418,0.010778849816886548,0.01164027417956989,-0.011039230813710143,0.026476149421107733,-0.018618862339445583,0.012211457754324632,-0.009993333735814824,0.015504269831315852,-0.027838839522911246,-0.00931041022054391,0.010618500080362258,0.03359770002916988,0.023850095773363764,-0.028396937530609033,-0.00694423828607223,-0.011191124301602028,-0.009442651095672718,0.02134778934444767,-0.004923506955004165,-0.008824846641508047,-0.020946360782539527,0.013007420629672467,-3.859413094787233e-5,-0.024509776464091075,0.031783392069883266,-0.0010780200131209215,-0.029129295833769477
V581,-0.017434615623108152,0.0047168344287942,0.030563666359381153,0.037968820909478826,0.010111126723854759,-0.047434762529171205,0.02471412516380804,-0.01222261761734534,-0.0017017345998119192,0.002907290751269446,-0.007635768393452967,-1.879406157636341e-4,0.02412810160488454,0.007351913931121992,-0.005320035028035685,0.0017165663770943814,-0.010953274398306102,0.011810974163391863,0.011964905762062593,-0.0047950991461855885,0.004561368056760254,-0.02686121096788877,-0.00962276193396284,0.001017170281201191,0.007081955727711234,-0.013540041249454892,0.006368345693400578,-0.02323070527097892,-0.02220439598811702,0.007037909572166309
V582,0.01058050240900519,-0.0061152310087174925,-0.02699287740971816,0.026074547221991717,0.016203832126155192,0.012353673117532646,-0.0027826911154625283,8.306617494121936e-4,-0.004538317335315327,-0.0016930824563420354,-0.021075839672014058,0.01108217323286624,0.022963080558907747,0.021499658296424494,-0.011203526189922309,-0.006012173481630581,-0.009726057771128407,3.6952203289130295e-5,7.425809653337748e-4,0.010792472356592616,0.028756834144602183,0.011289946571355989,0.007596207563538407,-0.004905073693271366,0.03067879082499316,0.003884938130577824,0.00232901534700636,-0.04879261540202336,0.006385965633493105,-0.02737277834644912
V583,0.0060250085710743815,0.00994064189514295,0.003862575680222719,-0.0022193203547420264,0.007483142851483798,-0.0071605809879873895,0.03512426720184002,0.02412366848946241,-0.015910856814238015,-0.008338778865824667,-0.018693252538573665,0.003390030827291432,-0.03290204796029801,-0.008569036762158257,5.067014604250706e-4,-0.013387752010524959,-0.032648861860378874,-0.015116745863783377,-0.004126491610361362,0.008111035836538652,0.010313401081814272,0.02610361814381183,-0.0034952002388678066,-0.02043421517492081,-0.013772082247932502,-0.018527113003240468,0.02056343825992285,-0.013973772690470851,-0.007918761117618129,0.02684101782315967
V584,-0.005833531661602081,0.008043443129903956,0.014260396263090254,-0.00823607621940179,0.0019684275144586033,0.0013445881198378376,0.037147021335162934,0.027849907066099213,-0.029920137421524225,0.03565759903174795,-0.02124837748631952,-0.005070029558650723,-0.017870197731758398,-0.007094552813913125,-0.03549270656118512,0.01150836649443391,0.010057037481256983,-0.015251588556925866,0.004346404085699335,-0.0037450519260480044,-0.014618509154461303,0.034798294605372364,0.012170429508674488,-0.03685874730150158,0.040386371199850765,-0.002586396274954972,-0.023652893990964385,0.013902165325247828,-0.009970900113393173,-0.018816721302001124
V585,0.03639238903004152,0.0013143502621656656,-0.028576203760126817,0.02484312479842839,-0.00961962805000665,0.01876125750906137,-0.019434462999226874,-0.009321153187359942,-2.9128229345573043e-5,-0.023151087163827713,-0.004554482739188542,0.0023787218760525863,0.013866585906284515,0.013990152681391059,0.0038555743052136804,8.989410779846567e-5,0.008744667448041869,4.6968819195085175e-05,-0.01828084442599887,0.014298066355186658,-0.01579669297744727,-0.01122907498532255,0.003061083261466103,-0.002773409861626392,-0.00702493590042604,-8.78809257866193e-4,-0.020675466117906043,0.014563190518590594,-0.009275027800629124,-0.005114364213652777
V586,-0.00826780170581843,-0.012493845434887203,-0.007635681379461446,0.028413147556680934,-0.0074304811233362016,-0.001075748740789069,-0.004475573364185512,0.019755427324052874,0.038354233344484186,0.014422624082435682,-0.0035591806073560816,-0.007898996416901574,0.04331887494264555,0.04640767442886558,-0.01704607476909029,-0.021386287858758346,-0.005213369135767766,0.014759074812696366,0.003563494958612894,-0.019209204934196582,-0.0144417720527163,0.020069094111701602,-0.016430585508099293,-0.027172303401491998,-0.01083837332442209,-0.010000883244598843,-0.02868897645146178,-0.021124296245928858,-9.659547144529083e-4,-0.04104545012103261
V587,0.005103744661060434,-0.00474603879816643,0.003223452339700494,0.014667632410287793,-0.06553377027654551,0.029489300426004415,0.005652917584055432,-0.011466015921476289,0.01651152350744719,0.009131532570924597,-0.006210387198901142,0.011394061473771129,0.02156179221819157,0.018896629885569217,-0.0185938840606602,0.01923139795409309,-0.004556811872402852,0.008275390162976605,-0.008288672903249365,0.010260818206663528,4.7570986522292515e-4,-0.005202123259943101,0.013525445743478741,-0.02017226357820189,0.023927186324113066,0.01001381250406746,0.007529818077333476,-0.03206471635769061,-0.009035907031629648,0.015210656376933343
V588,0.003094843886925491,0.0404292147997243,0.0027996348641252194,-0.0049449011452455584,0.004654481090589217,-0.017998263408177062,-0.010694011880642366,0.0027040319861874043,0.014956610431641239,-0.012662791354745087,-0.03529721054570055,0.011801537540898643,0.010548245332498488,0.005182319836924569,-0.007741871344905317,-0.024125191817543187,-0.013335805369485037,0.02755086541883035,-0.016358646481732565,3.523958991306371e-4,0.004355953848774535,-0.0033980767810705996,-0.005128507450287378,0.014591925217900316,-0.005974824385014482,-0.004784196769975638,-0.020049332664398817,-0.008352630211436368,0.019399026838325083,-0.02580667284303179
V589,0.033867018890689576,0.024696268607304252,0.014252208397035832,0.01644332984083529,0.0023806866671428656,0.013655929975372669,4.449194787019163e-4,0.011377403339837656,-0.0027534726285666127,-0.008893566355717085,-0.021847267930108598,0.004088770078432223,0.01790005855576538,-0.004315909600820354,-0.01287205586517346,-0.0017675592529346408,-0.004446744637241772,0.015033655509074395,-0.027829323883971444,-0.018147947804162477,-0.00503918009441256,0.0010356212033545645,0.024077791838405794,-0.00489940452155055,-0.015218391906156448,-0.008230315852345972,0.010800250461693113,-0.014796381847688207,0.010286636684772725,0.0017057360489865963
V590,0.011196758614991219,-0.00572403891311512,0.009535840528562699,0.005265111128840289,-0.0032867796570091317,0.001381674361000238,0.0053616777150715614,0.04285040993474987,-0.023449915158774,0.02833621322682405,-0.008519465561303261,0.009096523489932713,0.008075782060677663,0.009855169347451127,-0.030443118258233107,0.04531055805172233,7.926323342994246e-4,-0.027929557665019426,0.004803489783427205,-0.012066353039864489,-0.015686105219612542,-0.001848731437255467,-0.0032879453462739765,-0.03884473936970806,4.6278066327905346e-5,0.023546964105466396,-0.011434746377031613,-0.030809650638575947,0.03211644786148221,0.013654397174710337
