cell_line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
ME:M14,-23.54243249498092,-2.836068899587979,10.688501201124812,4.795443061594778,17.35088193838799,4.375458210765647,-8.85511137019934,-7.724982965858451,-4.27792984400935,10.572561771802022,-4.422789971898233,-5.090420081292295,6.675357532375915,0.5184556283121885,-4.224181525644817,2.607578513765851,-1.8967652901321843,-3.142111188248911,2.652511564165937,2.929160505966938,6.8094825484503145,-1.6839096808108118,9.78032759869908,-4.417890906424546,-7.59039961343596,16.80558118269273,-5.721537093168923,3.0093029045335484,-7.818729272201011,6.178845334486241
ME:SK-MEL-2,-6.937272099292638,5.256696758513877,-15.722976206588202,11.894442956520432,17.092880222386537,-4.259419664453364,4.672362452831692,5.675790911700801,0.2284562415340177,7.753671800070983,-1.33632150671598,0.3538734638675862,-0.8776230551618032,-3.961228225690794,-5.036245290502161,-1.9182001347570323,0.0553049684124728,-1.686353477862109,0.3194721271220445,1.4695818809243406,2.887077224218693,0.1269050377626281,1.4549860806744213,-3.2360399139287805,-6.217837408953656,-0.964140775342927,6.11703456405064,-2.0968693647087098,1.4425006487533338,-0.5259035765011375
ME:SK-MEL-28,-0.4890255157935949,-27.276049871531907,-30.065631839284936,-6.2317707432606175,25.68542318675615,2.107492017755641,13.714783071361984,-5.16425160861387,0.2606286539328977,0.9750327160571484,-9.097479938314477,14.65658468995775,1.7586625492858114,0.1385761013457211,13.358603284177038,-7.061911773124704,14.092768459070788,9.369306993345036,2.621767211920601,3.3231061370196104,15.528764563355011,18.003725853448838,-10.022283248657333,-5.070893886214924,-1.106904159276202,1.7648346341798409,-3.3563548692461675,6.5276435217214095,-8.302473221401264,-3.140115125626342
ME:SK-MEL-5,-20.677678502726884,7.276174206420319,-16.81226660281292,19.098323870839305,18.293335866379017,-0.2441045038196096,3.139774186341113,-1.2606165528844642,2.7647962032882925,9.093478653133957,1.415912746792879,-2.534852843218915,1.2645660911023406,3.3543955416521394,6.845861384962615,0.9594775038072432,-0.8005258904828709,-5.012850699876234,-3.3364845770679334,1.3969874925393426,-2.398620475137239,-0.8878812777509347,2.572001255206489,3.998185864626237,5.619518042980314,-8.817618639234919,0.311137810051422,-2.1987214045099575,3.685449629779211,0.3772644749113267
ME:UACC-257,23.24333108572872,-4.672431031476509,-11.867246811266304,11.16203737896276,21.410512621745372,13.910090749820748,-6.211301877177086,-12.778712584204388,7.77817453122458,3.5351500702782435,11.804112792187812,4.136993585947726,1.5239496175074514,-0.6638303193354991,6.981635382141036,1.7407620930178207,-3.4749769097207603,-2.720740601642671,-4.230503004465465,-7.224301467839269,-2.712952296666287,-3.1252757614311775,4.145452774072612,8.194307898706315,4.770982721550954,1.147730158327867,5.956356599081499,0.6554751995649706,5.99384195828261,-4.7539808887814345
ME:UACC-62,17.77364314037325,-17.183457491210554,-22.53104528260959,6.022745421420243,17.476177048598956,4.249086607205488,-5.282909951841058,-5.529604609450768,5.25429956811961,-11.19387275170246,-7.292751652214996,-6.3106583661731595,-2.1033343527881714,4.576650496076455,-5.885379249821066,-1.7889963594764042,1.021238524882483,3.5506525891500793,2.975988488509628,2.6325810207560756,-3.631021651556611,-12.293183950684902,1.3622636218460158,1.5282486581759145,-0.0962441582998535,-1.4248727122567224,-2.267204151058534,-1.1766001857806856,12.748424693411472,-2.3558183140706643
ME:MDA-MB-435,-24.81287309552562,8.954243038886421,-4.502271234522547,9.214430191891145,14.994086269513364,-3.905179273077279,-2.579993832198084,-6.1677282809747345,1.1683757940409434,6.251445674870907,0.943058444183715,-0.329830320955378,12.458178895978698,-1.1679420899233484,-3.6456532709764007,2.4096836922345464,-4.747981773986828,-7.571000980397983,-13.060062937636172,10.029022551789854,-0.6143927742120223,-1.260333765898325,4.18961248757866,-0.0706866733828507,0.4954466260119801,3.6693412821869593,-5.495850152257949,9.377759474288856,1.7976330810763452,-1.9253394435254136
ME:MDA-N,1.5874744545789288e-17,-1.725144686131906e-18,4.7754918801423836e-18,-1.4590966912383205e-17,-7.451627106393014e-19,-4.6672365225030955e-18,1.7980742684626674e-18,-1.686594988588062e-18,-5.100300984828267e-18,-1.7957337947629678e-17,-9.289465118774772e-19,-6.630538630542056e-18,-1.18060181655263e-17,1.044508258788725e-18,3.1702340866192792e-18,-2.1889000959592722e-18,-4.744972522816254e-18,1.0151722662998653e-17,7.389994697991011e-18,-3.3408090427179888e-18,7.461628833747364e-18,8.951242177438921e-18,5.6335716834379985e-18,-2.2676930826180686e-17,1.6678438718358454e-17,-2.0087906260721804e-18,7.47401501296057e-19,3.3552056364449364e-18,-7.325476023475842e-18,-8.450771470813913e-18
LC:A549/ATCC,-11.046621194498632,-2.1739963557351873,1.811732715022285,0.1318975185505572,-16.306319664014836,-4.949898945545319,0.275844242455932,-15.432312836077832,4.379394411742631,-5.225163483848583,-9.04842999704568,-9.963316963298904,-11.768731408746882,9.218332885025466,1.7196647304579713,8.855896523007615,10.262759770784642,-4.4326947559906,0.8402871223724402,6.864816647951857,2.548477171590554,6.1546781255005625,7.979636632550062,3.295721106022563,1.0048303156098644,-0.7967902041538238,9.670115388605222,10.385690027886424,-8.165412775113332,-6.694773532430501
LC:EKVX,13.688940090343737,-1.754437600677668,24.179524501451976,8.116016315738126,-6.985425324847007,19.82430813837117,6.773988010246359,-0.65628442218744,-0.8078912133418656,8.496100043079151,6.164781282849253,5.145449975821313,-7.423519685223288,11.125328505686465,0.758083482318157,0.3334222379964391,-1.1459576715406303,-7.7117195540434444,-4.2191170796816095,-2.683106874932692,8.35119541964016,9.906686980007342,0.7376900483427347,2.528269142812571,0.9806171506274158,-9.818603154242984,9.6422090759693,-13.228198599440914,-5.516692973502716,-8.465766994523776
LC:HOP-62,18.7094407895152,-6.57567501791879,7.458391537850334,7.248958477134125,-1.889585650647428,-5.888301412520677,-7.02175911515549,0.8970895553549469,5.527304128825204,-0.8185206010748699,-1.8490273590439128,-8.08657730723994,-7.194969660474139,-3.309922607634894,4.4645274815928895,-7.890341833754196,2.6623456694334284,2.7470707876407876,-1.266924565156594,-0.6422686130215188,-3.016116339837963,3.405083163565361,2.2851689523666225,-2.438388011469552,1.8029992539552229,-6.892977786027085,-4.440262174707874,-1.7644995520931523,-3.726091730178776,2.067061441703914
LC:HOP-92,5.368418883126328,-15.74111059073032,-5.611359090667597,5.786503715311678,0.5926898867377957,-4.89600308793009,2.657133348748907,2.175645072888453,0.3287268450387747,-22.408563992511706,-0.5522960681382362,-1.7106408784442757,1.7121562534208268,-7.72406124384759,-9.700424975604475,-2.3406277161498754,-7.386958487303364,8.456587318786271,11.100218314066783,4.073947918166773,-0.4116815424542522,5.276759416252881,1.528941581296459,-2.2589921770051755,-15.834024156890717,-2.5986653403983953,4.903681208022145,-12.264527981633956,4.340876971712028,-7.961779808667624
LC:NCI-H226,-23.89344008976806,-41.999950226259415,-3.6809598285422136,-16.604357650875958,-16.32794267090606,-9.25531376733179,0.0676124829509753,-18.76641209375829,7.458719056279637,13.30284235864593,7.448885851028416,12.02608433332289,-11.763307973533111,0.9387895208928267,4.301671526914479,-7.479827279270335,-13.707920843294035,-1.1204263957144234,0.739616583634289,10.83236338470712,-6.362999815575922,-12.49240524810829,-10.16287029891554,-5.195590819240995,-8.787058321922162,2.7578788345755663,8.155888875513376,-3.8090625227247696,-7.255346794146994,0.4595888707211483
LC:NCI-H23,15.373845355203212,11.21154736668381,-9.167609807833257,5.73805227849312,1.7642346031786085,-1.9789460094211857,-1.942921307042192,-4.636903486735413,6.092678926393353,-5.314664917599192,-2.297920511732127,-9.246444421636893,-0.9800043045093536,4.988037963395993,-15.558061249851074,-2.0422685055082903,1.510906143677824,-14.611050941788813,-5.027312595733018,3.0610557376895993,-0.3563723818131227,6.467541569903978,-10.08640982844719,-6.1135267664512885,-1.450584412816338,-9.532510679218404,-0.213823488127658,0.4582749686866477,1.1564420630266832,2.081238527085992
LC:NCI-H322M,20.65470440452543,2.1449128703817264,3.3516184553136332,7.1073355282182105,-12.926793546152291,22.221925032785457,2.797853760355959,2.25969876455435,-1.995442389603218,12.40605146628496,1.2044960452503577,-4.578099321618359,-9.80225100253786,5.134937374151787,-2.2983531331635283,0.986603923331942,3.2968597135341735,3.041669318002799,-9.979348162052023,-6.327837180750697,11.673433790952918,4.012946815136068,-5.286467863381511,-4.318892892509061,-6.74921161573295,5.704549773143724,0.9339955923026249,-2.299533351099459,15.812155385956414,1.8790197070792392
LC:NCI-H460,27.42024601443217,-7.2095315219398,-20.59449945264772,-8.289799843937166,-9.776528985046196,4.183876977445013,5.931807298505842,-13.97093687596526,1.7795382583662065,-8.251038456098215,6.351672836788891,-9.365451525158548,-10.614450599084666,13.83880762767592,-6.256647738357834,-2.020678632990979,-1.5883287672991278,-2.8389181932195124,8.236335555654856,0.8827431664293851,4.651539408985177,-7.308130925223121,6.175065250180128,-0.2787569301782623,10.98830332386953,2.8483721510735167,-15.716117667829357,2.59865302914442,-4.163661494281999,-12.013816499479674
