cell_line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
BR:MCF7,-66.01679907027103,-29.93667367265131,6.877885359715572,-3.443503188419542,3.436382556503734,-52.05478319499328,27.460670935128668,-6.421535821230593,51.3190426039573,-21.199468348290033,3.003547708121571,-15.20735691636599,4.067753804457698,-10.985475104969654,30.681365623844563,-5.125140715444066,-14.64762733686706,8.824948532615505,9.432668180957524,20.86040920860354,-11.5527668212104,-48.79150074931866,10.31543654768059,2.7926736827576923,37.82169379594842,-5.818775112717624,-28.604140563467304,-52.38002072581549,28.226689752226495,37.59237433214191
BR:MDA-MB-231,24.481722530680507,20.242407640959,5.275389465619918,-14.71446008116672,1.723173149448296,-6.078497429484419,-13.52094415901602,2.278395233412452,-26.13178983618982,-7.938884683355146,6.02369021154152,3.4489558069131587,4.011225383712559,-13.143662506720077,-6.877823072921186,4.884534774316151,-5.206763682448704,-13.911300473041615,-11.75500054779082,7.120314170157128,-5.582845475153676,0.2971728496375012,-5.168335298805362,10.710320914277869,-17.69762324005497,9.416245226250298,6.68204582067663,25.077791090245963,9.50950355607935,-7.727951393673219
BR:HS 578T,44.28865165685341,-23.949166003659972,60.71905356087495,-16.818884465927304,-2.8781125914813424,29.602782199961737,-28.505916203392864,13.260828806852654,-24.135526788125187,2.9116111937669222,14.527622536065326,28.271601737097903,17.615574281457896,-19.028415253125207,-19.979292207461192,-18.563193727746132,8.996486668038436,-3.772785824032299,-30.7174189378111,10.124300930123487,-48.77707287798977,-11.104383830037069,8.565919447650272,14.538069311123593,0.2286812153384231,-69.97324674094047,-14.264502447470576,23.182940328192885,-3.579655111388159,39.53059968119442
BR:BT-549,25.419376718573616,19.825940991934736,16.401866432952737,-7.802056090476994,-2.06711026622963,10.409315732808688,-27.488877105879947,-0.3434528117226827,-4.4982788105172,9.793754079665542,-8.696030890782227,26.892553877666018,9.58598960561313,-30.465376800165988,5.629940466153604,-5.019664429050472,-7.860373613857741,1.352209363868905,7.999661706214919,4.877307820145615,-6.294874470268615,-21.43150059513507,24.182636449712703,12.137614777410448,-14.139291766443598,-6.9763303371853675,17.15233075685192,-8.297122046539753,10.732293281381848,-15.84374971853389
BR:T-47D,2.921226547291831,55.83142160440509,38.5766552491939,-2.100504324185374,-5.397394888808288,-23.78164480792979,22.204663530504984,-2.6665992010919095,83.8432841883347,-48.79133459849182,-17.665373506399426,15.82832704053251,17.06984244733796,-4.664081587412301,49.574399967224124,21.69960774332031,21.42757682582073,19.949624349221622,30.98009732822774,38.07852942000919,-0.276778502123462,-25.163041025371435,1.7860762328663842,2.8467844469485883,-24.90520790756448,-18.59667882969157,-14.37829916103334,42.50010478873342,-28.941105290606544,-23.901049683221924
CNS:SF-268,32.70858609811584,-1.786581335294866,-6.283289542484176,14.904219131715289,-34.16307868136397,-14.415554867087613,-36.89210702886461,-8.242883712772223,-4.5989756201886545,9.416839743186824,-7.636909919408804,2.2244779196873377,12.660381579780154,-3.814595333355872,1.8879652829596307,-2.090636722444816,4.944360950663217,-17.163328946255216,-11.773414691964438,-1.0574137004185489,0.9576985949630524,-6.4649419595063,8.46526137257814,8.925971152541614,3.488600323810243,-11.511579533727245,-6.832218450475254,-8.173637663433992,-10.474952007405188,-11.722662952238888
CNS:SF-295,29.838325566367,-70.2012551475169,3.6681504156826534,17.301368591743717,-11.142823461268728,10.896023826605733,18.133397247575765,-30.246808021255507,0.77496212955516,-7.132877449391068,-19.120000425999784,13.241669478961557,-7.05338771070219,1.9780380843091865,13.65291865040477,-2.7546590538977527,12.23039425632108,11.145333396681655,3.85788530223629,2.298189905452348,-7.4518652909799235,36.106835305146355,-6.273032077886568,0.5488247791229696,-0.7999510429135859,-8.310605939225423,0.7823536977509099,11.480509544364986,15.9423951418024,17.99073237237968
CNS:SF-539,-4.957326845986706,-40.97768147004359,9.570835961060272,8.420428974301462,-6.230047232227358,-11.71853894987029,-34.14572704261496,-8.242710503658317,-11.15080222840622,22.94562187061116,4.03634638033901,-6.088488706758259,-0.9688381657846288,-19.94712051833364,6.880297727165528,-6.1193221229744115,6.456823665268172,-6.872175394935744,10.182380439592544,8.030521321742384,-6.130728978275321,-6.736349488143959,8.55798459447105,-5.7468737541865496,-5.107781002309968,-10.160106216494038,-7.302377974456132,6.9204841562975,37.31866083954517,-17.525585138951826
CNS:SNB-19,82.68351913879465,-30.05805547505935,-11.410246466548749,-3.212910487623756,-47.35951285524125,6.785302459144354,-21.432262992484535,-10.364036386584262,-13.980179513911724,-6.140943494485852,-7.7378044663546675,9.101588743150463,14.510402428911078,-4.328582083930399,6.167771841435242,1.961993950688599,11.333860840694712,-10.529139715443131,12.758103873421351,-4.620179458516591,16.290569289439905,-20.216693856497525,8.85188072755961,-8.801693361969837,-17.189188167429727,-7.042359973060634,-12.501759582895174,-14.141213291693498,-25.22533457069742,9.636176005194631
CNS:SNB-75,15.418087254564542,-58.143030910348955,135.55072940080493,14.455761513408117,-14.546332981715974,28.458057568296805,-69.05006134070504,41.36532920873693,13.274496943761562,-68.70613144768086,4.488478091954038,-36.0296040577854,-69.95165567014234,35.21402552609612,-1.229788815402039,8.065771306381743,-15.946206694224903,-10.663496053541785,12.091771818667624,-30.617989682705257,5.422848525755087,-8.957573804839049,5.340104070377538,3.8167703088041978,15.648157361695128,17.71967739353768,7.527873994119965,0.8170256907412027,-5.5033468289306136,-9.943256071820976
CNS:U251,-6.970526860277298,-36.63966423235924,-0.0707838974008986,0.8493680943992458,-27.85750312290952,-25.1733254803186,-18.3203285296607,-21.678606309721697,-3.5112960446616235,-2.6696767300979727,-3.98350147618869,6.638184027738945,8.046045868598274,-16.264007043207734,4.213288263339022,0.6733331867368978,3.1458807051193447,-18.48464910413669,-1.2076953213600796,-2.665315712501015,11.49118440083947,7.016105715925284,2.095656991537137,0.6056577280325819,2.643053545909234,-10.457262916507895,2.909677444583857,8.875910803610992,-8.721059789850717,-4.359821426009554
CO:COLO 205,-18.695211642598835,8.546835527239152,-13.156994459118444,-54.756560926447904,8.454141057908872,-18.144139454060415,33.846720080411856,10.181836401998774,11.444686118024752,-9.366781718395238,34.08995183448426,-35.59010441229244,-4.561525439712654,16.823503227676124,-10.716289454655753,19.843986635693508,-14.10172039687966,38.27794422886308,-2.9590259803166576,-20.826503327560214,-3.382564290325627,6.59952296336418,-4.586761770398171,-18.680488655786995,-34.0317555437275,-26.510551481930676,21.96223363140904,13.758206591119636,0.8114036499861579,-0.5275994793950448
CO:HCC-2998,33.79084227898894,-1.6326588850871968,-32.27327343134688,-32.37525167722341,-19.556474694493765,2.457481525829265,23.349410183401652,6.61551675051351,-14.283532832497848,-15.965476937924077,10.213440044430152,-14.987291126231725,-5.839397433029395,-6.5405662708933185,-6.504046202253209,-35.59576224957274,-2.341922733428041,40.966713507126826,-8.654995706762822,-24.22964523796424,24.512857370914244,-9.506850641779817,6.360413277262813,56.41604045388221,-12.78829192590652,36.96057063817387,-60.24094172665586,43.54168331139441,21.923861045040407,-4.3348582956790835
CO:HCT-116,-69.17912989416857,-19.8433525716332,-13.417155752342683,-6.144113365628479,11.206624305689514,-45.27196351178315,6.23289857459614,-15.064565292041872,0.308657727414173,-4.4436508500963185,12.991997197061329,-8.768701801640441,-9.55594697689528,-15.50517417067309,-2.938906184338967,11.266113149864251,-6.037288906425751,-17.855316556993483,-8.598467924502886,0.3298642369256019,1.2967433321676327,1.0998788783659217,-6.263227193886974,-11.48117693025769,9.559222653111808,-3.9693262788779777,15.560106205437076,7.155385099409027,-4.229558237952007,-6.382505402319751
CO:HCT-15,-30.047740089402232,-5.800837211460815,-45.73178377928283,26.746266280923564,79.91625960534982,10.403664789815132,0.7667528343563899,5.536874710708567,-16.356749070526302,-20.390984571637013,5.431260811031373,5.94853140125205,-8.942433278200458,-3.374922433002841,13.653849163714044,5.140418380923663,-16.242981202735354,4.283476775589902,-6.982494865799748,5.490584114653998,0.8631513164275447,-12.819851264949962,1.1618357999074214,5.1262144143639015,17.667881069362636,-2.002455396029441,-4.861031193511779,15.542722754955514,-3.2364671470065693,-8.969797979471059
CO:HT29,-23.58772665374105,-18.94371053827293,-18.529179513360457,-39.876716570309064,11.539455111165184,-22.30522950739028,33.34457880351984,8.20881979197008,-8.94844994627983,-19.409949558848737,35.845583830481935,-36.11152479861034,-17.49698620630217,4.777144353193902,-9.775089820505055,10.826938371031476,-9.764195089720916,24.464947212824175,-10.691575790294172,-14.253139389951924,0.5000374739533517,1.017116439446737,-2.6135353134982884,-20.43597210116922,-9.808443087286902,-22.80259981105463,22.15033270683371,16.695345748390395,-1.823614977610617,8.908527313842443
CO:KM12,-4.791835081484599,-45.79664219598373,-10.037107106092677,-35.91944739841128,11.058510854494536,1.641283252698162,26.437307273268253,4.654160022499693,-20.31908981512823,-36.499924163165645,15.938063341405536,4.655612777070123,5.500541426497605,-3.706320165528191,-27.774415279414697,-28.623416773622974,-13.094408159509518,3.568477698851177,-2.8903139006727248,16.664264049198593,-8.101330810269221,12.258765344318034,-27.733879342184743,24.730796459394572,-0.5803200439693451,-23.610637022248525,-21.51163692225693,-32.429993483174364,-22.973153845528817,-50.025471548284926
CO:SW-620,-50.45750432155353,-10.79798072654113,-33.83859231856712,-25.22842116055524,16.512053613135663,-21.847877490204333,-7.578249827816959,3.81674328400264,-16.41343892780175,7.484577818361399,36.180022744834986,-14.009372341273322,1.45149221161105,4.331985473944241,5.54693490594942,20.62177854210932,-2.513754652658768,-10.23531607042132,5.2534214094001594,-7.5283246239170225,-0.9481094590400037,-23.82505164437591,3.787086211619454,-7.042298093758756,-0.4580993863388805,-17.20821486552255,9.096290273606456,-10.132908154800775,-16.82592896514514,-3.983530502918937
